district	fips	year	party	score	std_shock_end_1	std_shock_end_2	std_shock_end_3	std_shock_end_4	std_shock_end_5	std_shock_end_10	std_shock_exo_1	std_shock_exo_2	std_shock_exo_3	std_shock_exo_4	std_shock_exo_5	std_shock_exo_10	district1	state
"CT39"	9011.0	2010.0	"D"	90.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	224	"CT"
"CT42"	9011.0	2010.0	"D"	75.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	228	"CT"
"CT46"	9011.0	2010.0	"D"	100.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	232	"CT"
"CT23"	9011.0	2010.0	"R"	80.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	207	"CT"
"CT38"	9011.0	2010.0	"D"	100.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	223	"CT"
"CT43"	9011.0	2010.0	"D"	100.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	229	"CT"
"CT41"	9011.0	2010.0	"D"	100.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	227	"CT"
"CT139"	9011.0	2010.0	"D"	100.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	186	"CT"
"CT40"	9011.0	2010.0	"D"	47.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	226	"CT"
"CT45"	9011.0	2010.0	"D"	90.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	231	"CT"
"CT40"	9011.0	2011.0	"D"	50.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	226	"CT"
"CT37"	9011.0	2011.0	"D"	60.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	222	"CT"
"CT38"	9011.0	2011.0	"D"	100.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	223	"CT"
"CT23"	9011.0	2011.0	"R"	80.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	207	"CT"
"CT42"	9011.0	2011.0	"D"	83.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	228	"CT"
"CT46"	9011.0	2011.0	"D"	100.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	232	"CT"
"CT41"	9011.0	2011.0	"D"	100.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	227	"CT"
"CT139"	9011.0	2011.0	"D"	93.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	186	"CT"
"CT43"	9011.0	2011.0	"D"	93.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	229	"CT"
"CT39"	9011.0	2011.0	"D"	83.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	224	"CT"
"CT45"	9011.0	2011.0	"D"	67.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	231	"CT"
"CT53"	9013.0	2002.0	"D"	100.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	240	"CT"
"CT52"	9013.0	2002.0	"D"	100.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	239	"CT"
"CT57"	9013.0	2002.0	"D"	100.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	244	"CT"
"CT8"	9013.0	2002.0	"D"	100.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	269	"CT"
"CT55"	9013.0	2002.0	"R"	70.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	242	"CT"
"CT56"	9013.0	2002.0	"D"	100.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	243	"CT"
"CT54"	9013.0	2002.0	"D"	100.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	241	"CT"
"CT56"	9013.0	2003.0	"D"	94.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	243	"CT"
"CT57"	9013.0	2003.0	"D"	100.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	244	"CT"
"CT8"	9013.0	2003.0	"D"	100.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	269	"CT"
"CT53"	9013.0	2003.0	"D"	86.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	240	"CT"
"CT54"	9013.0	2003.0	"D"	94.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	241	"CT"
"CT52"	9013.0	2003.0	"R"	57.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	239	"CT"
"CT55"	9013.0	2003.0	"R"	81.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	242	"CT"
"CT56"	9013.0	2004.0	"D"	100.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	243	"CT"
"CT53"	9013.0	2004.0	"D"	100.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	240	"CT"
"CT54"	9013.0	2004.0	"D"	100.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	241	"CT"
"CT8"	9013.0	2004.0	"D"	100.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	269	"CT"
"CT52"	9013.0	2004.0	"R"	80.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	239	"CT"
"CT57"	9013.0	2004.0	"D"	82.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	244	"CT"
"CT55"	9013.0	2004.0	"R"	73.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	242	"CT"
"CT53"	9013.0	2005.0	"D"	94.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	240	"CT"
"CT56"	9013.0	2005.0	"D"	100.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	243	"CT"
"CT55"	9013.0	2005.0	"R"	64.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	242	"CT"
"CT52"	9013.0	2005.0	"R"	74.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	239	"CT"
"CT57"	9013.0	2005.0	"D"	93.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	244	"CT"
"CT54"	9013.0	2005.0	"D"	100.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	241	"CT"
"CT8"	9013.0	2005.0	"D"	87.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	269	"CT"
"CT52"	9013.0	2006.0	"R"	100.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	239	"CT"
"CT55"	9013.0	2006.0	"R"	83.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	242	"CT"
"CT53"	9013.0	2006.0	"D"	100.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	240	"CT"
"CT56"	9013.0	2006.0	"D"	100.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	243	"CT"
"CT57"	9013.0	2006.0	"D"	100.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	244	"CT"
"CT54"	9013.0	2006.0	"D"	100.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	241	"CT"
"CT8"	9013.0	2006.0	"D"	100.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	269	"CT"
"CT55"	9013.0	2007.0	"R"	43.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	242	"CT"
"CT54"	9013.0	2007.0	"D"	88.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	241	"CT"
"CT52"	9013.0	2007.0	"R"	60.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	239	"CT"
"CT56"	9013.0	2007.0	"D"	50.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	243	"CT"
"CT8"	9013.0	2007.0	"D"	90.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	269	"CT"
"CT57"	9013.0	2007.0	"D"	83.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	244	"CT"
"CT53"	9013.0	2007.0	"D"	85.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	240	"CT"
"CT54"	9013.0	2008.0	"D"	88.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	241	"CT"
"CT57"	9013.0	2008.0	"D"	100.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	244	"CT"
"CT8"	9013.0	2008.0	"D"	89.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	269	"CT"
"CT55"	9013.0	2008.0	"R"	75.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	242	"CT"
"CT56"	9013.0	2008.0	"D"	75.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	243	"CT"
"CT53"	9013.0	2008.0	"D"	100.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	240	"CT"
"CT52"	9013.0	2008.0	"R"	62.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	239	"CT"
"CT55"	9013.0	2009.0	"R"	81.0	-1.1400508	-0.8558023	-0.6534629	-0.55524576	-0.51767904	-0.21990949	-1.3093543	-0.7753352	-0.6323591	-0.4538237	-0.3171408	-0.18542959	242	"CT"
"CT52"	9013.0	2009.0	"R"	85.0	-1.1400508	-0.8558023	-0.6534629	-0.55524576	-0.51767904	-0.21990949	-1.3093543	-0.7753352	-0.6323591	-0.4538237	-0.3171408	-0.18542959	239	"CT"
"CT56"	9013.0	2009.0	"D"	83.0	-1.1400508	-0.8558023	-0.6534629	-0.55524576	-0.51767904	-0.21990949	-1.3093543	-0.7753352	-0.6323591	-0.4538237	-0.3171408	-0.18542959	243	"CT"
"CT57"	9013.0	2009.0	"D"	100.0	-1.1400508	-0.8558023	-0.6534629	-0.55524576	-0.51767904	-0.21990949	-1.3093543	-0.7753352	-0.6323591	-0.4538237	-0.3171408	-0.18542959	244	"CT"
"CT8"	9013.0	2009.0	"D"	100.0	-1.1400508	-0.8558023	-0.6534629	-0.55524576	-0.51767904	-0.21990949	-1.3093543	-0.7753352	-0.6323591	-0.4538237	-0.3171408	-0.18542959	269	"CT"
"CT54"	9013.0	2009.0	"D"	100.0	-1.1400508	-0.8558023	-0.6534629	-0.55524576	-0.51767904	-0.21990949	-1.3093543	-0.7753352	-0.6323591	-0.4538237	-0.3171408	-0.18542959	241	"CT"
"CT53"	9013.0	2009.0	"D"	96.0	-1.1400508	-0.8558023	-0.6534629	-0.55524576	-0.51767904	-0.21990949	-1.3093543	-0.7753352	-0.6323591	-0.4538237	-0.3171408	-0.18542959	240	"CT"
"CT54"	9013.0	2010.0	"D"	100.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	241	"CT"
"CT53"	9013.0	2010.0	"D"	75.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	240	"CT"
"CT52"	9013.0	2010.0	"R"	80.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	239	"CT"
"CT8"	9013.0	2010.0	"D"	100.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	269	"CT"
"CT55"	9013.0	2010.0	"R"	70.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	242	"CT"
"CT57"	9013.0	2010.0	"D"	100.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	244	"CT"
"CT56"	9013.0	2010.0	"D"	90.0	0.07585422	-0.6542755	-0.59889543	-0.55370915	-0.5020255	-0.22401229	0.619404	-0.5847227	-0.4698507	-0.416245	-0.29573733	-0.24050158	243	"CT"
"CT56"	9013.0	2011.0	"D"	86.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	243	"CT"
"CT52"	9013.0	2011.0	"R"	75.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	239	"CT"
"CT8"	9013.0	2011.0	"R"	70.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	269	"CT"
"CT57"	9013.0	2011.0	"R"	50.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	244	"CT"
"CT54"	9013.0	2011.0	"D"	88.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	241	"CT"
"CT55"	9013.0	2011.0	"R"	64.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	242	"CT"
"CT53"	9013.0	2011.0	"D"	64.0	-0.072306596	-0.07919868	-0.5352388	-0.57354313	-0.55576795	-0.22343247	0.14890265	0.38342366	-0.4803117	-0.4183054	-0.37897032	-0.10728121	240	"CT"
"CT44"	9015.0	2002.0	"R"	78.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	230	"CT"
"CT51"	9015.0	2002.0	"D"	89.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	238	"CT"
"CT47"	9015.0	2002.0	"D"	67.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	233	"CT"
"CT50"	9015.0	2002.0	"D"	100.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	237	"CT"
"CT49"	9015.0	2002.0	"D"	100.0	-0.0024957717	-0.22172219	-0.16542432	-0.18089758	-0.17915793	-0.16282286	-0.07536922	-0.37038627	-0.086027615	-0.089159906	-0.27969903	0.4870845	235	"CT"
"CT44"	9015.0	2003.0	"R"	43.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	230	"CT"
"CT49"	9015.0	2003.0	"D"	94.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	235	"CT"
"CT47"	9015.0	2003.0	"D"	88.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	233	"CT"
"CT51"	9015.0	2003.0	"D"	67.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	238	"CT"
"CT50"	9015.0	2003.0	"D"	90.0	0.03819056	0.004872386	-0.17551859	-0.15161389	-0.18716659	-0.17281352	0.83757854	0.3712687	-0.023279026	0.16449374	0.117851935	0.26247308	237	"CT"
"CT47"	9015.0	2004.0	"D"	100.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	233	"CT"
"CT50"	9015.0	2004.0	"D"	100.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	237	"CT"
"CT51"	9015.0	2004.0	"D"	90.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	238	"CT"
"CT44"	9015.0	2004.0	"R"	70.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	230	"CT"
"CT49"	9015.0	2004.0	"D"	100.0	0.4603844	0.22556199	0.08137595	-0.10534409	-0.10461621	-0.12932348	0.91758186	1.0590314	0.6513309	0.24667968	0.3978233	0.25107107	235	"CT"
"CT51"	9015.0	2005.0	"D"	79.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	238	"CT"
"CT49"	9015.0	2005.0	"D"	100.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	235	"CT"
"CT47"	9015.0	2005.0	"D"	100.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	233	"CT"
"CT50"	9015.0	2005.0	"R"	77.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	237	"CT"
"CT44"	9015.0	2005.0	"R"	76.0	0.020264484	0.27719843	0.105429135	0.030289277	-0.14741799	-0.18141352	0.43963757	0.75197446	0.9345668	0.65256447	0.29982248	-0.0914455	230	"CT"
"CT50"	9015.0	2006.0	"R"	50.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	237	"CT"
"CT49"	9015.0	2006.0	"D"	100.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	235	"CT"
"CT44"	9015.0	2006.0	"R"	67.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	230	"CT"
"CT47"	9015.0	2006.0	"D"	100.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	233	"CT"
"CT51"	9015.0	2006.0	"D"	75.0	0.068213075	0.0036600735	0.16979179	0.07191053	-0.016001401	-0.18157321	0.4468378	0.4907345	0.71352607	0.90279734	0.66257334	0.03936208	238	"CT"
"CT44"	9015.0	2007.0	"R"	50.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	230	"CT"
"CT51"	9015.0	2007.0	"D"	43.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	238	"CT"
"CT50"	9015.0	2007.0	"R"	39.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	237	"CT"
"CT49"	9015.0	2007.0	"D"	82.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	235	"CT"
"CT47"	9015.0	2007.0	"D"	83.0	-0.22294429	-0.11170386	-0.14396057	-0.0031027268	-0.07685098	-0.18912727	0.16591048	0.28820014	0.3865799	0.6362851	0.84680533	0.123056956	233	"CT"
"CT44"	9015.0	2008.0	"R"	59.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	230	"CT"
"CT49"	9015.0	2008.0	"D"	90.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	235	"CT"
"CT51"	9015.0	2008.0	"D"	56.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	238	"CT"
"CT50"	9015.0	2008.0	"R"	65.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	237	"CT"
"CT47"	9015.0	2008.0	"D"	66.0	-0.35094383	-0.33589384	-0.24840909	-0.2549022	-0.11167489	-0.19949529	0.0946736	0.06409929	0.15473878	0.25282606	0.4638518	0.28179303	233	"CT"
